volet,entity_id,entity_name,entity_types,cle_date,valeur_date,a_dateSource,valeur_dateSource,a_dateAuthority,valeur_dateAuthority,a_url,qualite_source,relations_probatoires,entree_biblio_appariee,annee_biblio,statut,decision_requise,question_pour_mael,notes,regime_de_preuve,confirme_par_these,motif_regime
1_dates_evenements,9c3c6d955246441db0c5c860610ddcc6,CVE-2018-17144 — Signalement et divulgation responsable,CrisisPhase,timeStart,2018-09-17,non,,non,,non,aucune,quote supports[inverse]→7516b24c3adb4db8b2e4dd1bc1a75e7d (Quote — CVE-2018-17144 (divulgation responsable))|supported by quote→7516b24c3adb4db8b2e4dd1bc1a75e7d (Quote — CVE-2018-17144 (divulgation responsable)),,,adosse_faible,non,,"autres clés de date : timeEnd=2018-09-20 ; adossement au niveau de la fiche seulement (thesisLocation=Chapitre III > III.1 Crise Bitcoin CVE 2018-17144) : localise l'entité dans la thèse, pas sa date",source_primaire,non,confirme par source primaire externe (primaire)
1_dates_evenements,143db183ec7546c08334461b0625e9d8,CVE-2018-17144 — Évaluation en huis clos,CrisisPhase,timeStart,2018-09-17,non,,non,,non,aucune,quote supports[inverse]→09cd4a94a5c94e1ab6b0283f9c6bc154 (Quote — CVE-2018-17144 (table des canaux mobilisés))|quote supports[inverse]→0c0ae5d318144d75a198399716a74ff2 (Quote — CVE-2018-17144 (gouvernance de huis clos))|supported by quote→09cd4a94a5c94e1ab6b0283f9c6bc154 (Quote — CVE-2018-17144 (table des canaux mobilisés))|supported by quote→0c0ae5d318144d75a198399716a74ff2 (Quote — CVE-2018-17144 (gouvernance de huis clos)),,,adosse_faible,non,,"autres clés de date : timeEnd=2018-09-18 ; adossement au niveau de la fiche seulement (thesisLocation=Chapitre III > III.1 Crise Bitcoin CVE 2018-17144) : localise l'entité dans la thèse, pas sa date",source_primaire,non,confirme par source primaire externe (primaire)
1_dates_evenements,9d25581a75c342d98eb9c87e2112e94c,DAO — Bifurcation / Stabilisation,CrisisPhase,timeStart,2016-07-20,non,,non,,non,aucune,,,,adosse_faible,non,,"autres clés de date : timeEnd=2016-08-01 ; aucune relation vers une Reference/PrimarySource/GreyLiterature/IndigenousLiterature/SourceQuote ; adossement au niveau de la fiche seulement (thesisLocation=Chapitre III > III.3.2 (Chronologie 6)) : localise l'entité dans la thèse, pas sa date",infere,non,"aucune confirmation par la these, aucune source primaire, granularite fine — origine de la date non etablie"
1_dates_evenements,9166772f6004463ea6769f857f94dc97,DAO — Déclenchement,CrisisPhase,timeStart,2016-06-17,non,,non,,non,aucune,,,,adosse_faible,non,,"autres clés de date : timeEnd=2016-06-17 ; aucune relation vers une Reference/PrimarySource/GreyLiterature/IndigenousLiterature/SourceQuote ; adossement au niveau de la fiche seulement (thesisLocation=Chapitre III > III.3.2 (Chronologie 6)) : localise l'entité dans la thèse, pas sa date",infere,non,"aucune confirmation par la these, aucune source primaire, granularite fine — origine de la date non etablie"
1_dates_evenements,c4070e12b06b4bf995229ff2df211a65,DAO — Insémination / gestation,CrisisPhase,timeStart,2015-11,non,,non,,non,aucune,,,,adosse_faible,non,,"autres clés de date : timeEnd=2016-04 ; aucune relation vers une Reference/PrimarySource/GreyLiterature/IndigenousLiterature/SourceQuote ; adossement au niveau de la fiche seulement (thesisLocation=Chapitre III > III.3.2 (Chronologie 6)) : localise l'entité dans la thèse, pas sa date",infere,non,"aucune confirmation par la these, aucune source primaire, granularite fine — origine de la date non etablie"
1_dates_evenements,34a461c64ae64483a980a5d34d9cdf56,DAO — Remise en ordre,CrisisPhase,timeStart,2016-06-17,non,,non,,non,aucune,,,,adosse_faible,non,,"autres clés de date : timeEnd=2016-07-20 ; aucune relation vers une Reference/PrimarySource/GreyLiterature/IndigenousLiterature/SourceQuote ; adossement au niveau de la fiche seulement (thesisLocation=Chapitre III > III.3.2 (Chronologie 6)) : localise l'entité dans la thèse, pas sa date",infere,non,"aucune confirmation par la these, aucune source primaire, granularite fine — origine de la date non etablie"
1_dates_evenements,eed0b89cd2e740718059c16591f9bfb7,Phase de maturation,DevelopmentPhase,dateStart,2013-01-01T00:00:00.000Z,non,,non,,non,aucune,,,,adosse_faible,non,,"autres clés de date : dateEnd=2015-12-31T00:00:00.000Z ; aucune relation vers une Reference/PrimarySource/GreyLiterature/IndigenousLiterature/SourceQuote ; adossement au niveau de la fiche seulement (sourcePage=96, sourcePages=96, 107, 290, 333) : localise l'entité dans la thèse, pas sa date",infere,non,"aucune confirmation par la these, aucune source primaire, granularite fine — origine de la date non etablie"
1_dates_evenements,019689c1ce06489a84768c51637eb9ed,Phase de péché,DevelopmentPhase,dateRange,01/04/2012 — 30/10/2013,non,,non,,non,aucune,inspired by[inverse]→c14637f57d5a423894cbd35856129302 (Edwards et al. 2009)|inspired by[inverse]→fd65f418b8f248caa5867f4485228eb7 (Tasca & Liu 2018)|quote supports[inverse]→4797931e56df4fd6a07499c766a77a23 (Quote — Satoshi Dice — p.94)|quote supports[inverse]→47dfac1479884cf795db905e67191153 (Quote — WikiLeaks accepte le BTC — p.93)|quote supports[inverse]→4e5dca7fa0a8440bb1c78b7b688a2580 (Quote — Silk Road (phase charnière) — p.96)|quote supports[inverse]→6a68a10cd6cf4257a33acf0ea830175c (Quote — Silk Road — p.94)|quote supports[inverse]→f2c6c6b8357f43c6a8e31602ededa7cb (Quote — Silk Road — p.93)|quote supports[inverse]→ffcde6fc46474f5e9d93b81e1104bef1 (Quote — WikiLeaks — p.93)|source of[inverse]→482b58684cae41d8a755fc694a478b7b (May 2018)|source of[inverse]→4ed01f7542be4de9b53d4f30516ab5fb (Rauchs 2016),,,adosse_faible,non,,"adossement au niveau de la fiche seulement (sourcePage=93, sourcePages=93, 94, 333, source=Chapitre I, section I.2) : localise l'entité dans la thèse, pas sa date",approximatif,non,granularite « plage » : la date elle-meme ne designe pas un jour
1_dates_evenements,1dc7f42c96c142b2a30e7c36f5c6b290,ASIC mining introduction,InfrastructureEvent,date,2013,non,,non,,non,aucune,,,,non_adosse,oui,"La date « 2013 » de « ASIC mining introduction » peut-elle être rattachée à une source nommée (chronologie de la thèse avec page, référence, ou URL) ? oui/non",aucune relation vers une Reference/PrimarySource/GreyLiterature/IndigenousLiterature/SourceQuote,approximatif,non,granularite « annee » : la date elle-meme ne designe pas un jour
1_dates_evenements,4e1cf0998d754fef8d8ace2d4daad389,BitPay merchant payment processor,InfrastructureEvent,date,2011-05,non,,non,,non,aucune,,,,non_adosse,oui,"La date « 2011-05 » de « BitPay merchant payment processor » peut-elle être rattachée à une source nommée (chronologie de la thèse avec page, référence, ou URL) ? oui/non",aucune relation vers une Reference/PrimarySource/GreyLiterature/IndigenousLiterature/SourceQuote,infere,non,"aucune confirmation par la these, aucune source primaire, granularite fine — origine de la date non etablie"
1_dates_evenements,20dac14d83a2433fae0c7392e380bf6e,BitcoinMarket exchange launch,InfrastructureEvent,date,2010-03-17,oui,Sedgwick 2018b,non,,non,reference_nommee,source of[inverse]→01b382d629ca4147885aba6de31028b4 (Sedgwick 2018b),,,adosse_fort,non,,"référence(s) de dateSource retrouvée(s) au MD : Sedgwick 2018 (MD l.1092,1094,1096,1098,1100,1102,1104) ; seul repère textuel : chapter=Chapitre I — trop large pour adosser une date",these_verbatim,oui,"confirme mot pour mot par le texte de la these — source PROVISOIRE : la these est ici juge et partie, et le chantier a montre qu elle se contredit parfois elle-meme"
1_dates_evenements,cd6241f420a940b6904326b1fa207646,Congestion du mempool et hausse des frais (2017),InfrastructureEvent,date,pic décembre 2017,non,,non,,non,aucune,,,,non_adosse,oui,"La date « pic décembre 2017 » de « Congestion du mempool et hausse des frais (2017) » peut-elle être rattachée à une source nommée (chronologie de la thèse avec page, référence, ou URL) ? oui/non",aucune relation vers une Reference/PrimarySource/GreyLiterature/IndigenousLiterature/SourceQuote,these_verbatim,oui,"confirme mot pour mot par le texte de la these — source PROVISOIRE : la these est ici juge et partie, et le chantier a montre qu elle se contredit parfois elle-meme"
1_dates_evenements,a2202dfdedd543b1a937ca4759b26b4d,Cyprus banking crisis Bitcoin spike,InfrastructureEvent,date,2013-03,non,,non,,non,aucune,,,,non_adosse,oui,"La date « 2013-03 » de « Cyprus banking crisis Bitcoin spike » peut-elle être rattachée à une source nommée (chronologie de la thèse avec page, référence, ou URL) ? oui/non",aucune relation vers une Reference/PrimarySource/GreyLiterature/IndigenousLiterature/SourceQuote,infere,non,"aucune confirmation par la these, aucune source primaire, granularite fine — origine de la date non etablie"
1_dates_evenements,da2c1b40ca374770836b98990bb6d55a,Figure 5 — Division sociale du travail protocolaire et spécialisation des acteurs,InfrastructureEvent,date,2024,oui,Rolland Maël (thèse),non,,non,renvoi_these,quote supports[inverse]→2f3052182833490ea3a04a5fabf65df9 (Quote — Nakamoto : fermes de serveurs spécialisées (Champagne 2014 p.3)|source of[inverse]→2528eba96a574f2491c28b0ab11b0974 (Akrich 1989),,,adosse_faible,non,,"renvoi à la thèse sans pointeur (ni chapitre, ni page, ni ligne) : non relocalisable en l'état ; seul repère textuel : chapter=Chapitre I — trop large pour adosser une date",approximatif,non,granularite « annee » : la date elle-meme ne designe pas un jour
1_dates_evenements,3f908f24165e4c248f55a7f93baab9d6,First Bitcoin halving,InfrastructureEvent,date,2012-11,non,,non,,non,aucune,,,,non_adosse,oui,"La date « 2012-11 » de « First Bitcoin halving » peut-elle être rattachée à une source nommée (chronologie de la thèse avec page, référence, ou URL) ? oui/non",aucune relation vers une Reference/PrimarySource/GreyLiterature/IndigenousLiterature/SourceQuote,infere,non,"aucune confirmation par la these, aucune source primaire, granularite fine — origine de la date non etablie"
1_dates_evenements,5dfe15f31a89483aae5b75e1e60fc5ef,GPU mining emergence,InfrastructureEvent,date,2010-07,non,,non,,non,aucune,quote supports[inverse]→8fb6db820d86471897ef0cdcbe337a78 (Quote — Mineur individuel : GPU contre les 'riches bâtards')|source of[inverse]→b469ce6b277c4d61a8bd5a9b33619389 (Sedgwick 2019c),,,adosse_faible,non,,,infere,non,"aucune confirmation par la these, aucune source primaire, granularite fine — origine de la date non etablie"
1_dates_evenements,d02f0c0a011a4ca09cf826f684f10222,InfrastructureEvent — ASIC Antminer S5 (1 TH/s) par Bitmain (2014),InfrastructureEvent,date,01/12/2014,non,,non,,non,aucune,,,,non_adosse,oui,"La date « 01/12/2014 » de « InfrastructureEvent — ASIC Antminer S5 (1 TH/s) par Bitmain (2014) » peut-elle être rattachée à une source nommée (chronologie de la thèse avec page, référence, ou URL) ? oui/non",aucune relation vers une Reference/PrimarySource/GreyLiterature/IndigenousLiterature/SourceQuote,infere,non,"aucune confirmation par la these, aucune source primaire, granularite fine — origine de la date non etablie"
1_dates_evenements,07715d5ff1d647e88fa6a2f94be1a102,InfrastructureEvent — ASIC Antminer S9 (14 TH/s) par Bitmain (2016),InfrastructureEvent,date,12/06/2016,non,,non,,non,aucune,,,,non_adosse,oui,"La date « 12/06/2016 » de « InfrastructureEvent — ASIC Antminer S9 (14 TH/s) par Bitmain (2016) » peut-elle être rattachée à une source nommée (chronologie de la thèse avec page, référence, ou URL) ? oui/non",aucune relation vers une Reference/PrimarySource/GreyLiterature/IndigenousLiterature/SourceQuote,infere,non,"aucune confirmation par la these, aucune source primaire, granularite fine — origine de la date non etablie"
1_dates_evenements,9aac15db0a154d50855a24fca026aab4,InfrastructureEvent — Activation de SegWit via UASF (1er août 2017),InfrastructureEvent,date,2017-08-01,non,,non,,non,aucune,,,,non_adosse,oui,"La date « 2017-08-01 » de « InfrastructureEvent — Activation de SegWit via UASF (1er août 2017) » peut-elle être rattachée à une source nommée (chronologie de la thèse avec page, référence, ou URL) ? oui/non",aucune relation vers une Reference/PrimarySource/GreyLiterature/IndigenousLiterature/SourceQuote ; seul repère textuel : chapter=Chapitre II — trop large pour adosser une date,these_verbatim,oui,"confirme mot pour mot par le texte de la these — source PROVISOIRE : la these est ici juge et partie, et le chantier a montre qu elle se contredit parfois elle-meme"
1_dates_evenements,fb4d19f9cec5420fbadd1b074d7872a4,InfrastructureEvent — Annulation du New York Agreement / SegWit2x (novembre 2017),InfrastructureEvent,date,11/11/2017,non,,non,,non,aucune,,,,non_adosse,oui,"La date « 11/11/2017 » de « InfrastructureEvent — Annulation du New York Agreement / SegWit2x (nov » peut-elle être rattachée à une source nommée (chronologie de la thèse avec page, référence, ou URL) ? oui/non",aucune relation vers une Reference/PrimarySource/GreyLiterature/IndigenousLiterature/SourceQuote,infere,non,"aucune confirmation par la these, aucune source primaire, granularite fine — origine de la date non etablie"
1_dates_evenements,1a666b0913364cc39236ea82f4d73ef5,InfrastructureEvent — Arrestation Ross Ulbricht / fermeture Silk Road (octobre 2013),InfrastructureEvent,date,2013-10,oui,Tasca & Liu 2018 ; Musiani Mallard Meadel 2018,non,,non,reference_nommee,contributes to[inverse]→72ad349cc28c4760a46521d685fca284 (Chen 2011)|source of[inverse]→72ad349cc28c4760a46521d685fca284 (Chen 2011)|triggers[inverse]→72ad349cc28c4760a46521d685fca284 (Chen 2011),,,adosse_fort,non,,référence(s) de dateSource retrouvée(s) au MD : Tasca 2018 (MD l.1184) ; Musiani 2018 (MD l.862) ; seul repère textuel : chapter=Chapitre I — trop large pour adosser une date,these_verbatim,oui,"confirme mot pour mot par le texte de la these — source PROVISOIRE : la these est ici juge et partie, et le chantier a montre qu elle se contredit parfois elle-meme"
1_dates_evenements,21e8e322b58f421aa3540bdeef5fde64,"InfrastructureEvent — Article Forbes sur Bitcoin (Greenberg, avril 2011)",InfrastructureEvent,date,2011-04,oui,Greenberg 2011,non,,non,reference_nommee,source of[inverse]→3cf3653bf51641c3bd3170342a520ffd (Greenberg 2011),,,adosse_fort,non,,référence(s) de dateSource retrouvée(s) au MD : Greenberg 2011 (MD l.536) ; seul repère textuel : chapter=Chapitre I — trop large pour adosser une date,these_verbatim,oui,"confirme mot pour mot par le texte de la these — source PROVISOIRE : la these est ici juge et partie, et le chantier a montre qu elle se contredit parfois elle-meme"
1_dates_evenements,944c9169ed3d416f95bebdfd4b9b1d20,InfrastructureEvent — Article PC World sur WikiLeaks/Bitcoin (decembre 2010),InfrastructureEvent,date,2010-12,oui,Nakamoto 2010g ; Sedgwick 2019d,non,,non,reference_nommee,source of[inverse]→36402a6863c344c4b894c0539b8f4308 (Sedgwick 2019d),,,adosse_fort,non,,"référence(s) de dateSource retrouvée(s) au MD : Nakamoto 2010 (MD l.866,868,870,872,874,876,878) ; Sedgwick 2019 (MD l.1060,1062,1064,1066,1068,1070,1072,1074,1076,1078,1080,1082,1084,1086,1088,1090) ; seul repère textuel : chapter=Chapitre I — trop large pour adosser une date",infere,non,"aucune confirmation par la these, aucune source primaire, granularite fine — origine de la date non etablie"
1_dates_evenements,3a7d7850c35842dc9127080eb7d30db3,InfrastructureEvent — Article PCWorld sur Bitcoin (décembre 2009),InfrastructureEvent,date,22/12/2009,non,,non,,non,aucune,,,,non_adosse,oui,"La date « 22/12/2009 » de « InfrastructureEvent — Article PCWorld sur Bitcoin (décembre 2009) » peut-elle être rattachée à une source nommée (chronologie de la thèse avec page, référence, ou URL) ? oui/non",aucune relation vers une Reference/PrimarySource/GreyLiterature/IndigenousLiterature/SourceQuote,infere,non,"aucune confirmation par la these, aucune source primaire, granularite fine — origine de la date non etablie"
1_dates_evenements,1a363b7013534bfd9bd949c6d69c4a19,InfrastructureEvent — Audition Senat americain sur Bitcoin (19 nov. 2013),InfrastructureEvent,date,2013-11-19,oui,Banque de France 2013 p. 4,non,,non,reference_nommee,,,,adosse_fort,non,,référence(s) de dateSource retrouvée(s) au MD : Banque 2013 (MD l.112) ; aucune relation vers une Reference/PrimarySource/GreyLiterature/IndigenousLiterature/SourceQuote ; seul repère textuel : chapter=Chapitre I — trop large pour adosser une date,these_verbatim,oui,"confirme mot pour mot par le texte de la these — source PROVISOIRE : la these est ici juge et partie, et le chantier a montre qu elle se contredit parfois elle-meme"
