entity_id;entity_name;entity_types;attribute_key;grc20_value_type;raw_value;normalized_iso;granularity;format_family;dmy_ambiguous;type_key_mismatch;intra_entity_conflict;description_date_hint;description_conflict;plausibility_flag;notes
1a65bbcf08a149a19181da4445b4d682;Sedgwick 2018f;GreyLiterature|Reference;consultedDate;TEXT;21 juillet 2020;2020-07-21;jour;libre;;non;;;;ok;date en toutes lettres (jour, mois, annee) : famille `libre` par convention de colonne, mais entierement derivable
1a65bbcf08a149a19181da4445b4d682;Sedgwick 2018f;GreyLiterature|Reference;date;TEXT;2 décembre 2018;2018-12-02;jour;libre;;oui;;;;ok;date en toutes lettres (jour, mois, annee) : famille `libre` par convention de colonne, mais entierement derivable | role « point » : accord d'annee avec year
1a65bbcf08a149a19181da4445b4d682;Sedgwick 2018f;GreyLiterature|Reference;year;TEXT;2018;2018;annee;annee;;oui;;;;ok;role « point » : accord d'annee avec date
1a666b0913364cc39236ea82f4d73ef5;InfrastructureEvent — Arrestation Ross Ulbricht / fermeture Silk Road (octobre 2013);InfrastructureEvent;date;TEXT;2013-10;2013-10;mois;ISO-mois;;oui;;2011|2013-10|2018;non;ok;description : accord d'annee (2011|2013-10|2018 contre 2013-10)
1a666b0913364cc39236ea82f4d73ef5;InfrastructureEvent — Arrestation Ross Ulbricht / fermeture Silk Road (octobre 2013);InfrastructureEvent;dateSource;TEXT;"Tasca & Liu 2018 ; Musiani Mallard Meadel 2018";;indeterminee;libre;;non;;2011|2013-10|2018;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | ANNEES CITEES dans la valeur (non retenues comme date) : 2018 | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
1aa79f912b8c4aadb5bde9c7435b32d0;BIPs 68, 112 & 113 — Soft forks: Rel locktime, CSV & MTP locktime;CrisisEvent;date;TEXT;11/04/2016;2016;jour;DD-MM-YYYY-ou-MM-DD-YYYY;oui;oui;;;;ok;ordre jour/mois indecidable : « 11/04/2016 » se lit 2016-04-11 (JJ/MM) ou 2016-11-04 (MM/JJ) , normalized_iso s'arrete a l'annee, aucune convention n'est appliquee
1ac0b4d8f12e4313bad922acb6172fdb;Théret 2009 — Monnaie et dettes de vie;AcademicWork|Reference;year;TEXT;2009;2009;annee;annee;;oui;;;;ok;
1b33d189e48c43a2ba529a9028c4659b;Roubini 2018 — Blockchain's Broken Promises;GreyLiterature|Reference;year;TEXT;2018;2018;annee;annee;;oui;;;;ok;
1b5d7a273c734210b0b121e57a2de26f;Arvicco 2016a — ETC exchange trading;IndigenousLiterature|Reference;year;TEXT;2016;2016;annee;annee;;oui;;;;ok;
1b74ff180cc847e6900941cb93fa4006;Preuve de concept / Phase 1 Bitcoin;Concept;dateRange;TEXT;18/07/2008 — 31/03/2012;;plage;libre;;non;;2008|2009|2012|2018;non;ok;plage a deux bornes datees : « 18/07/2008 » -> 2008-07-18 et « 31/03/2012 » -> 2012-03-31 , famille `libre` par convention de colonne (la nomenclature ne prevoit que `plage-annees`), normalized_iso reste vide, choisir une borne serait un arbitrage | description : accord d'annee (2008|2009|2012|2018 contre 2008,2012)
1b9ca92299994ccfb9a52cb3975a3567;Amato 2008 — Ethnométhodologie jeux vidéo;AcademicWork|Reference;year;TEXT;2008;2008;annee;annee;;oui;;;;ok;
1bcdf3a835d1420c9133236b50d86c49;King 1999 Challenges Monetary Policy;Reference;year;TIME;1999-01-01T00:00:00.000Z;1999-01-01;jour;TIME-ISO-Z;;oui;;;;ok;cle `year` encodee en TIME au 1er janvier : la precision jour est un artefact d'encodage, la donnee utile est l'annee
1c84e58808404ab891a1ef9b0e5d6449;InfrastructureEvent — Première couverture média (Slashdot);InfrastructureEvent;date;TEXT;2010-07-11;2010-07-11;jour;ISO-jour;;oui;;2010-07;non;ok;description : accord d'annee (2010-07 contre 2010-07-11)
1c84e58808404ab891a1ef9b0e5d6449;InfrastructureEvent — Première couverture média (Slashdot);InfrastructureEvent;dateAuthority;TEXT;TIMELINE_FIGURE;;indeterminee;libre;;non;;2010-07;;non_parsable;cle du perimetre qui ne porte PAS une date : niveau de preuve de la date (AUTHOR_VERIFIED / EXTERNAL_VERIFICATION / TIMELINE_FIGURE), pas une date | aucune annee a quatre chiffres dans la valeur | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
1c84e58808404ab891a1ef9b0e5d6449;InfrastructureEvent — Première couverture média (Slashdot);InfrastructureEvent;dateSource;TEXT;Thèse — Chronologie (figure) Chapitre I.2;;indeterminee;libre;;non;;2010-07;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | aucune annee a quatre chiffres dans la valeur | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
1cc05cda94054b9a856a339468eb1a74;Entretien n°1;PrimarySource;dateInterview;TIME;2019-02-13T00:00:00.000Z;2019-02-13;jour;TIME-ISO-Z;;non;;;;ok;
1dc7f42c96c142b2a30e7c36f5c6b290;ASIC mining introduction;InfrastructureEvent;date;TEXT;2013;2013;annee;annee;;oui;;2013;non;ok;description : accord d'annee (2013 contre 2013)
1eb70d76b39b4a86a102b5d42063c3ed;InfrastructureEvent — BIP 16 : Pay-to-Script-Hash (avril 2012);InfrastructureEvent;date;TEXT;2012-04;2012-04;mois;ISO-mois;;oui;;2012-04|2013-08|2014;non;ok;description : accord d'annee (2012-04|2013-08|2014 contre 2012-04)
1eb70d76b39b4a86a102b5d42063c3ed;InfrastructureEvent — BIP 16 : Pay-to-Script-Hash (avril 2012);InfrastructureEvent;dateSource;TEXT;O'Brien 2014;;indeterminee;libre;;non;;2012-04|2013-08|2014;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | ANNEES CITEES dans la valeur (non retenues comme date) : 2014 | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
1ec1befcb68c4886917b9b37f1ac4fed;InfrastructureEvent — HODL : naissance d'un mème et d'une pratique communautaire (décembre 2013);InfrastructureEvent;date;TEXT;2013-12;2013-12;mois;ISO-mois;;oui;;2013-12;non;ok;description : accord d'annee (2013-12 contre 2013-12)
1f8cc3add79945b5bbcb31e9e211880c;Servet Dufresne 2021;Reference;year;TIME;2021-01-01T00:00:00.000Z;2021-01-01;jour;TIME-ISO-Z;;oui;;;;ok;cle `year` encodee en TIME au 1er janvier : la precision jour est un artefact d'encodage, la donnee utile est l'annee
1fd79ed6648e43538068fa4540bc12b7;Bowker 1996 Infrastructure Inversion;Reference;year;TIME;1996-01-01T00:00:00.000Z;1996-01-01;jour;TIME-ISO-Z;;oui;;;;ok;cle `year` encodee en TIME au 1er janvier : la precision jour est un artefact d'encodage, la donnee utile est l'annee
200e76ca3d1844b0a3d45f9fa10310d2;Krugman 2018 — Bitcoin is Evil / Bubble Fraud;GreyLiterature|Reference;year;TEXT;2018;2018;annee;annee;;oui;;;;ok;
204c323d3ad144c195cd0c0e3c85d0c5;Akrich 2010 — Comment décrire les objets techniques;AcademicWork|Reference;year;TEXT;2010;2010;annee;annee;;oui;;;;ok;
206f2addc41144a8abb84aff060fc00f;Bano et al. 2017;Reference;year;TIME;2017-01-01T00:00:00.000Z;2017-01-01;jour;TIME-ISO-Z;;oui;;;;ok;cle `year` encodee en TIME au 1er janvier : la precision jour est un artefact d'encodage, la donnee utile est l'annee
206ffb42b0204d808a0923a54b25d29e;Orléan 1998 — La monnaie autoréférentielle;AcademicWork|Reference;year;TEXT;1998;1998;annee;annee;;oui;;;;ok;
20c955b4d08b43238954a2ddc14020d6;BitMEXResearch 2022;GreyLiterature|Reference;year;TEXT;2022;2022;annee;annee;;oui;;;;ok;
20dac14d83a2433fae0c7392e380bf6e;BitcoinMarket exchange launch;InfrastructureEvent;date;TEXT;2010-03-17;2010-03-17;jour;ISO-jour;;oui;;2010-03|2011-06;non;ok;description : accord d'annee (2010-03|2011-06 contre 2010-03-17)
20dac14d83a2433fae0c7392e380bf6e;BitcoinMarket exchange launch;InfrastructureEvent;dateSource;TEXT;Sedgwick 2018b;;indeterminee;libre;;non;;2010-03|2011-06;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | ANNEES CITEES dans la valeur (non retenues comme date) : 2018 | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
2165a0e1e59e479098a71d3b4213a0ae;Cartelier 1996 — La monnaie;AcademicWork|Reference;year;TEXT;1996;1996;annee;annee;;oui;;;;ok;
218bb0b04a38470ea3e4478f50b5566d;Immersion : Projet Rare Pepe Cards;PrimarySource;dateDebut;TIME;2016-06-01T00:00:00.000Z;2016-06-01;jour;TIME-ISO-Z;;non;;;;ok;
21d453b14d7f4cdd9ff7e8afc9ba3acd;Walch 2017a — Path of the Blockchain Lexicon;AcademicWork|Reference;year;TEXT;2017;2017;annee;annee;;oui;;;;ok;
21e8e322b58f421aa3540bdeef5fde64;InfrastructureEvent — Article Forbes sur Bitcoin (Greenberg, avril 2011);InfrastructureEvent;date;TEXT;2011-04;2011-04;mois;ISO-mois;;oui;;;;ok;
21e8e322b58f421aa3540bdeef5fde64;InfrastructureEvent — Article Forbes sur Bitcoin (Greenberg, avril 2011);InfrastructureEvent;dateSource;TEXT;Greenberg 2011;;indeterminee;libre;;non;;;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | ANNEES CITEES dans la valeur (non retenues comme date) : 2011
22355ecc9bf04737be7e071a871509f3;InfrastructureEvent — BIP-39 : phrases mnémoniques (wallets HD);InfrastructureEvent;date;TEXT;2013;2013;annee;annee;;oui;;;;ok;
2272e5b8d44449d29f7429c2f59b5615;DeNardis et Musiani 2014;AcademicWork|Reference;year;TEXT;2014;2014;annee;annee;;oui;;;;ok;
22c9a9932b054b36959436c08c50d93e;Théret 2008 — Les trois états de la monnaie;AcademicWork|Reference;year;TEXT;2008;2008;annee;annee;;oui;;;;ok;
22cda34c732d4ed389639be2024b5a18;Limite de taille des blocs Bitcoin (1 Mo);Concept;dateIntroduced;TEXT;2010-07-15;2010-07-15;jour;ISO-jour;;non;;;;ok;
2322a151c17c456484772d74a4cfa78a;InfrastructureEvent — Wrapped Bitcoin / WBTC (2019);InfrastructureEvent;date;TEXT;2019;2019;annee;annee;;oui;;2019;non;ok;description : accord d'annee (2019 contre 2019)
2322a151c17c456484772d74a4cfa78a;InfrastructureEvent — Wrapped Bitcoin / WBTC (2019);InfrastructureEvent;dateSource;TEXT;Redman 2019b;;indeterminee;libre;;non;;2019;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | ANNEES CITEES dans la valeur (non retenues comme date) : 2019 | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
232fdda1778043d9b168884c0caad3a5;CVE-2017-12842 — No commitment to block merkle tree depth;CrisisEvent;date;TEXT;09/06/2018;2018;jour;DD-MM-YYYY-ou-MM-DD-YYYY;oui;oui;;;;ok;ordre jour/mois indecidable : « 09/06/2018 » se lit 2018-06-09 (JJ/MM) ou 2018-09-06 (MM/JJ) , normalized_iso s'arrete a l'annee, aucune convention n'est appliquee
238900a65cec44bcad171c31850bc611;Scaling Debate (2015-2017);GovernanceConflict;period;TEXT;2015-2017;;plage;plage-annees;;non;;;;ok;plage d'annees 2015-2017 : normalized_iso reste vide, choisir une des deux bornes serait un arbitrage
2461f0fb8d904328aa1dfe60c5d547b8;Shin 2022 Cryptopians;Reference;year;TIME;2022-01-01T00:00:00.000Z;2022-01-01;jour;TIME-ISO-Z;;oui;;;;ok;cle `year` encodee en TIME au 1er janvier : la precision jour est un artefact d'encodage, la donnee utile est l'annee
24d1f1fef4004261b7828cee4ef56038;Polanyi 2011 — La subsistance de l'homme;AcademicWork|Reference;year;TEXT;2011;2011;annee;annee;;oui;;;;ok;
2528eba96a574f2491c28b0ab11b0974;Akrich 1989;Reference;year;TIME;1989-01-01T00:00:00.000Z;1989-01-01;jour;TIME-ISO-Z;;oui;;;;ok;cle `year` encodee en TIME au 1er janvier : la precision jour est un artefact d'encodage, la donnee utile est l'annee
2639c718d6394322ab533a000887a2cf;Selgin 2014a — Bitcoin Problems and Prospects;AcademicWork|Reference;year;TEXT;2014;2014;annee;annee;;oui;;;;ok;
2657595f89414142abf89fef823260b5;Bitcoin Foundation 2013 — About;IndigenousLiterature|Reference;year;TEXT;2013;2013;annee;annee;;oui;;;;ok;
26fdb252fe8949d9bf413ed70677830b;Karlstrøm 2014 — Do libertarians dream of electric coins;AcademicWork|Reference;year;TEXT;2014;2014;annee;annee;;oui;;;;ok;
272f2d17b89d4912aca1c4f7b77b7332;Fermeture Silk Road par le FBI (octobre 2013);CrisisEvent;date;TEXT;Octobre 2013;2013-10;mois;libre;;oui;;;;ok;mois en toutes lettres + annee : famille `libre` par convention de colonne, mais entierement derivable
273237e8600e4e289cd76da835a82e67;Bitcoin CVE 2010-5139 (Value Overflow);CrisisEvent;date;TEXT;15/08/2010;2010-08-15;jour;DD-MM-YYYY-ou-MM-DD-YYYY;non;oui;;;;ok;ordre etabli sans convention : le groupe 15 depasse 12 et ne peut pas etre un mois (JJ/MM/AAAA)
285dc19bba3b4ccab0bca71ca9019636;Jentzsch 2016a — What an accomplishment DAO;IndigenousLiterature|Reference;year;TEXT;2016;2016;annee;annee;;oui;;;;ok;
28c3d1f7710b4fb18892b2f570d99464;Sedgwick 2019i;GreyLiterature|Reference;consultedDate;TEXT;21 juillet 2020;2020-07-21;jour;libre;;non;;;;ok;date en toutes lettres (jour, mois, annee) : famille `libre` par convention de colonne, mais entierement derivable
28c3d1f7710b4fb18892b2f570d99464;Sedgwick 2019i;GreyLiterature|Reference;date;TEXT;18 août 2019;2019-08-18;jour;libre;;oui;;;;ok;date en toutes lettres (jour, mois, annee) : famille `libre` par convention de colonne, mais entierement derivable | role « point » : accord d'annee avec year
28c3d1f7710b4fb18892b2f570d99464;Sedgwick 2019i;GreyLiterature|Reference;year;TEXT;2019;2019;annee;annee;;oui;;;;ok;role « point » : accord d'annee avec date
28ed228eed8c48fab1e63d381096e357;InfrastructureEvent — Dark Wallet (2014);InfrastructureEvent;date;TEXT;2014;2014;annee;annee;;oui;;;;ok;
2914e957f2dd447385cde0af56b24f1e;Proposition de Hard Fork — The DAO;ProtocolProposal;year;TEXT;2016;2016;annee;annee;;oui;;;;ok;
2956b3b87db1448f8a2ddde82d39e9c9;Ethereum;Protocol;launchYear;TIME;2015-07-30T00:00:00.000Z;2015-07-30;jour;TIME-ISO-Z;;oui;;;;ok;
2986a9e1e1ce4486bbfa358ca58d2242;Kavanagh et Miscione 2017;Reference;year;TEXT;2017;2017;annee;annee;;oui;;;;ok;
299e4b39c96a4ae3b8b60a602aae111f;Entretien n°6;PrimarySource;dateInterview;TIME;2019-03-06T00:00:00.000Z;2019-03-06;jour;TIME-ISO-Z;;non;;;;ok;
2a82b098ae8c4ec2ba420111cfe9493d;InfrastructureEvent — Colored Coins (protocole méta-token sur Bitcoin, 2012);InfrastructureEvent;date;TEXT;27/09/2012;2012-09-27;jour;DD-MM-YYYY-ou-MM-DD-YYYY;non;oui;;2012;non;ok;ordre etabli sans convention : le groupe 27 depasse 12 et ne peut pas etre un mois (JJ/MM/AAAA) | description : accord d'annee (2012 contre 2012-09-27)
2ae1182dd62c4e2691938b122812e2b2;Orleans 1998 La monnaie entre violence et confiance;Reference;year;TIME;1998-01-01T00:00:00.000Z;1998-01-01;jour;TIME-ISO-Z;;oui;;;;ok;cle `year` encodee en TIME au 1er janvier : la precision jour est un artefact d'encodage, la donnee utile est l'annee
2b577242b2a8496aa5604feeac9558cc;PriceWindow — WikiLeaks x8 (14 juin 2011);PriceWindow;date;TEXT;2011-06-14;2011-06-14;jour;ISO-jour;;oui;;;;ok;
2b6dd92a7ea0472b81fd2d76e79d9a94;Mark Zamfir Sirer 2016 — Call for Moratorium on The DAO;IndigenousLiterature|Reference;year;TEXT;2016;2016;annee;annee;;oui;;;;ok;
2c3733bad1fc480ebfc9aff5d72fb6dc;Edwards et al. 2009 — Agenda for Infrastructure Studies;AcademicWork|Reference;year;TEXT;2009;2009;annee;annee;;oui;;;;ok;
2c60a6c9e347410591eca661f394a64a;SatoshiLabs 2019;GreyLiterature|Reference;year;TEXT;2019;2019;annee;annee;;oui;;;;ok;
2c773020f5214d0aab99737d494ef2c8;Bitcoin Core 2014 — version 0.9.0 released;IndigenousLiterature|Reference;year;TEXT;2014;2014;annee;annee;;oui;;;;ok;
2cc410abd7c54456be38e40470712548;Sedgwick 2019b;GreyLiterature|Reference;consultedDate;TEXT;21 juillet 2020;2020-07-21;jour;libre;;non;;;;ok;date en toutes lettres (jour, mois, annee) : famille `libre` par convention de colonne, mais entierement derivable
2cc410abd7c54456be38e40470712548;Sedgwick 2019b;GreyLiterature|Reference;date;TEXT;10 décembre 2019;2019-12-10;jour;libre;;oui;;;;ok;date en toutes lettres (jour, mois, annee) : famille `libre` par convention de colonne, mais entierement derivable | role « point » : accord d'annee avec year
2cc410abd7c54456be38e40470712548;Sedgwick 2019b;GreyLiterature|Reference;year;TEXT;2019;2019;annee;annee;;oui;;;;ok;role « point » : accord d'annee avec date
2cce8c93e3984269bf089e262d3af80d;Première révolution industrielle du minage Bitcoin;Concept;period;TEXT;2010-2012;;plage;plage-annees;;non;;;;ok;plage d'annees 2010-2012 : normalized_iso reste vide, choisir une des deux bornes serait un arbitrage
2cdf45abce9a473ead388f8611b12fa3;Gerard 2017 — Attack of the 50 Foot Blockchain;AcademicWork|Reference;year;TEXT;2017;2017;annee;annee;;oui;;;;ok;
2ced7a41de564ff9b9d55f81cf9822c6;BIP-0001 — Standardisation des BIPs;ProtocolProposal;year;TEXT;2011;2011;annee;annee;;oui;;;;ok;
2d5638fefb314cd6be9d120f091878b9;Awemany 2018 — 600 Microseconds CVE-2018-17144;IndigenousLiterature|Reference;year;TEXT;2018;2018;annee;annee;;oui;;;;ok;
2daf14737ac02a14b06f770f8046f3c7;Ethereum Hard Fork — Homestead;ProtocolChange;date;TEXT;2016-03-14;2016-03-14;jour;ISO-jour;;oui;;;;ok;
2daf14737ac02a14b06f770f8046f3c7;Ethereum Hard Fork — Homestead;ProtocolChange;dateAuthority;TEXT;AUTHOR_VERIFIED;;indeterminee;libre;;non;;;;non_parsable;cle du perimetre qui ne porte PAS une date : niveau de preuve de la date (AUTHOR_VERIFIED / EXTERNAL_VERIFICATION / TIMELINE_FIGURE), pas une date | aucune annee a quatre chiffres dans la valeur
2daf14737ac02a14b06f770f8046f3c7;Ethereum Hard Fork — Homestead;ProtocolChange;dateSource;TEXT;Chronologie des HF d'Ethereum V1 (M. Rolland) — constituee et verifiee par l'auteur, non mobilisee dans la these;;indeterminee;libre;;non;;;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | aucune annee a quatre chiffres dans la valeur
2dc9c4588b0742c88169833739626868;Attaquant 2016 — An Open Letter (DAO hacker statement);IndigenousLiterature|Reference;year;TEXT;2016;2016;annee;annee;;oui;;;;ok;
2e155d6cc3874a62b20de72700e34b27;Chainalysis Team 2019 — Crypto Crime Report;Reference;year;TEXT;2019;2019;annee;annee;;oui;;;;ok;
2e1ae899bf5d40898bf48160cbc59c6f;O'Leary 2018;GreyLiterature|Reference;year;TEXT;2018;2018;annee;annee;;oui;;;;ok;
2e5d597d1add45de83a060caea9a05c3;Bogue Bitcoin-Qt Windows 2012 (Crash nœuds);CrisisEvent;year;TEXT;2012;2012;annee;annee;;oui;;;;ok;
2ec8857fa7a24c70804d6a3a3e9d4d55;InfrastructureEvent — Lightning Labs (premiere implementation LN, mars 2018);InfrastructureEvent;date;TEXT;2018-03;2018-03;mois;ISO-mois;;oui;;2018-03;non;ok;description : accord d'annee (2018-03 contre 2018-03)
2ec8857fa7a24c70804d6a3a3e9d4d55;InfrastructureEvent — Lightning Labs (premiere implementation LN, mars 2018);InfrastructureEvent;dateSource;TEXT;Torpey 2018;;indeterminee;libre;;non;;2018-03;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | ANNEES CITEES dans la valeur (non retenues comme date) : 2018 | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
